"","ensembl_gene_id","description","external_gene_name","chromosome_name","gene_biotype","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000028820","ENSMUSG00000028820","splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated) [Source:MGI Symbol;Acc:MGI:1918764]","Sfpq","4","protein_coding",-0.104363944981142,7.68903643064828,-3.38049272456077,0.00118663353093261,0.0321132021200752,-1.48105191885354
"ENSMUSG00000038332","ENSMUSG00000038332","sestrin 1 [Source:MGI Symbol;Acc:MGI:2155278]","Sesn1","10","protein_coding",-0.168320852189711,5.81795128100863,-3.37867872036917,0.00119478788362685,0.0322286910554797,-1.49854116701371
"ENSMUSG00000030888","ENSMUSG00000030888","ribosomal RNA processing 8, methyltransferase, homolog (yeast) [Source:MGI Symbol;Acc:MGI:1914251]","Rrp8","7","protein_coding",-0.132263446689564,3.2366651941095,-3.37760943451234,0.00119736574346815,0.0322286910554797,-1.14754365679718
"ENSMUSG00000057093","ENSMUSG00000057093","zinc finger protein 607B [Source:MGI Symbol;Acc:MGI:2148237]","Zfp607b","7","protein_coding",-0.11673984454577,3.60612431816913,-3.37601296562727,0.00120334746636433,0.0322286910554797,-1.23169620540358
"ENSMUSG00000027829","ENSMUSG00000027829","cyclin L1 [Source:MGI Symbol;Acc:MGI:1922664]","Ccnl1","3","protein_coding",-0.133739021872159,5.10716901550154,-3.37391064037736,0.00121126757484251,0.0323830877437879,-1.45151261171771
"ENSMUSG00000020251","ENSMUSG00000020251","glycosyltransferase 8 domain containing 2 [Source:MGI Symbol;Acc:MGI:1922032]","Glt8d2","10","protein_coding",-0.320877216571675,3.57931845745976,-3.37233420129948,0.00122036720656517,0.0325106689337619,-1.28326987614102
"ENSMUSG00000040586","ENSMUSG00000040586","OFD1, centriole and centriolar satellite protein [Source:MGI Symbol;Acc:MGI:1350328]","Ofd1","X","protein_coding",-0.141938060963616,3.09875085259599,-3.3684571492266,0.00123204243108421,0.0326480379665614,-1.14901641545683
"ENSMUSG00000028309","ENSMUSG00000028309","ring finger protein 20 [Source:MGI Symbol;Acc:MGI:1925927]","Rnf20","4","protein_coding",-0.0626125847797931,6.52509116670079,-3.36466848420638,0.00124667256318211,0.032861851336511,-1.55531283205528
"ENSMUSG00000024580","ENSMUSG00000024580","GrpE-like 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1334416]","Grpel2","18","protein_coding",-0.0765354843547703,4.45429933449578,-3.36393768225859,0.00124951337956205,0.032879051712644,-1.39540042567241
"ENSMUSG00000033416","ENSMUSG00000033416","guanylyl cyclase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916028]","Gucd1","10","protein_coding",-0.0885463058025673,3.99112062123375,-3.36272938041881,0.00125422375758778,0.0329453006254482,-1.33989289978812
"ENSMUSG00000022003","ENSMUSG00000022003","solute carrier family 25, member 30 [Source:MGI Symbol;Acc:MGI:1914804]","Slc25a30","14","protein_coding",-0.183947996477714,3.13460595100867,-3.36154641361039,0.00125885159005489,0.0330091538229924,-1.16518836732912
"ENSMUSG00000061607","ENSMUSG00000061607","mediator of DNA damage checkpoint 1 [Source:MGI Symbol;Acc:MGI:3525201]","Mdc1","17","protein_coding",-0.0930883304115362,4.63450280545092,-3.35915683378513,0.00126824892010234,0.0331976307047693,-1.44730839389643
"ENSMUSG00000035279","ENSMUSG00000035279","scavenger receptor cysteine rich family, 5 domains [Source:MGI Symbol;Acc:MGI:3606211]","Ssc5d","7","protein_coding",-0.298224517106568,2.05575278405008,-3.35748904887654,0.00127484685120292,0.0332796458695249,-1.05119860062423
"ENSMUSG00000041609","ENSMUSG00000041609","BICD family like cargo adaptor 1 [Source:MGI Symbol;Acc:MGI:1922915]","Bicdl1","5","protein_coding",-0.0845094217899973,6.01584725043214,-3.35724575497072,0.00127581204797646,0.0332796458695249,-1.57427256939026
"ENSMUSG00000034342","ENSMUSG00000034342","Casitas B-lineage lymphoma [Source:MGI Symbol;Acc:MGI:88279]","Cbl","9","protein_coding",-0.0738093434555482,6.62901848258741,-3.35390913447912,0.00128911881767093,0.0334737242396525,-1.58505208336713
"ENSMUSG00000066613","ENSMUSG00000066613","zinc finger protein 932 [Source:MGI Symbol;Acc:MGI:1916754]","Zfp932","5","protein_coding",-0.141201263188464,4.53007527797869,-3.35257960029009,0.00129445749853055,0.0334737242396525,-1.43351042276031
"ENSMUSG00000024174","ENSMUSG00000024174","protection of telomeres 1B [Source:MGI Symbol;Acc:MGI:1920086]","Pot1b","17","protein_coding",-0.186141593642991,1.54786179504981,-3.34992299189177,0.00130518747374334,0.0336371214288057,-1.03072772786127
"ENSMUSG00000063953","ENSMUSG00000063953","S-adenosylmethionine decarboxylase 2 [Source:MGI Symbol;Acc:MGI:1333111]","Amd2","10","protein_coding",-0.797461594839819,-1.28803771159595,-3.34406229696161,0.00133021756435992,0.0342234912748422,-1.41526064092648
"ENSMUSG00000037722","ENSMUSG00000037722","glucosamine-phosphate N-acetyltransferase 1 [Source:MGI Symbol;Acc:MGI:1858963]","Gnpnat1","14","protein_coding",-0.451983864189347,-1.34020315646706,-3.34283685003686,0.00133421973821588,0.0342677804558865,-1.45535762095514
"ENSMUSG00000034333","ENSMUSG00000034333","zinc finger, BED type containing 4 [Source:MGI Symbol;Acc:MGI:2682302]","Zbed4","15","protein_coding",-0.139054202026551,2.19000078183968,-3.34143845292876,0.00134002047519149,0.0343183678296032,-1.09974772743244
"ENSMUSG00000023052","ENSMUSG00000023052","neuropeptide FF-amide peptide precursor [Source:MGI Symbol;Acc:MGI:1891708]","Npff","15","protein_coding",-0.27620464292362,-0.19086631179255,-3.34051517130979,0.0013438633861128,0.0343183678296032,-1.18340101378598
"ENSMUSG00000024384","ENSMUSG00000024384","IWS1, SUPT6 interacting protein [Source:MGI Symbol;Acc:MGI:1920723]","Iws1","18","protein_coding",-0.0735573822547018,5.40772035570266,-3.34029114318577,0.00134479740712338,0.0343183678296032,-1.58812395526802
"ENSMUSG00000030795","ENSMUSG00000030795","fused in sarcoma [Source:MGI Symbol;Acc:MGI:1353633]","Fus","7","protein_coding",-0.0685208024735768,8.14230202348762,-3.33223373762758,0.00137879994638155,0.0349350239365645,-1.59815130946215
"ENSMUSG00000026803","ENSMUSG00000026803","transcription termination factor, RNA polymerase I [Source:MGI Symbol;Acc:MGI:105044]","Ttf1","2","protein_coding",-0.0914949286803357,3.86795586092261,-3.32989211828672,0.00138883253836589,0.0350211341462543,-1.40298347904776
"ENSMUSG00000016921","ENSMUSG00000016921","serine/arginine-rich splicing factor 6 [Source:MGI Symbol;Acc:MGI:1915246]","Srsf6","2","protein_coding",-0.085050521613689,7.004341752989,-3.32955849204791,0.00139026753280356,0.0350211341462543,-1.6493817492451
"ENSMUSG00000011658","ENSMUSG00000011658","fuzzy planar cell polarity protein [Source:MGI Symbol;Acc:MGI:1917550]","Fuz","7","protein_coding",-0.158331123032386,3.46678370021297,-3.329109372568,0.00139220149265533,0.0350211341462543,-1.31442970198211
"ENSMUSG00000031200","ENSMUSG00000031200","mature T cell proliferation 1 [Source:MGI Symbol;Acc:MGI:102699]","Mtcp1","X","protein_coding",-0.164540801101589,2.10537111609976,-3.32656483404171,0.0014032064985695,0.0351852752342825,-1.13607858663313
"ENSMUSG00000039765","ENSMUSG00000039765","coiled-coil and C2 domain containing 2A [Source:MGI Symbol;Acc:MGI:1924487]","Cc2d2a","5","protein_coding",-0.105596054692948,5.14186762975827,-3.32582415633845,0.00140642525637241,0.0351852752342825,-1.60621437382933
"ENSMUSG00000061613","ENSMUSG00000061613","U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1 [Source:MGI Symbol;Acc:MGI:98884]","U2af1","17","protein_coding",-0.0693075185506524,5.38954808898191,-3.32422462186825,0.00141340007887889,0.0351852752342825,-1.62409730796111
"ENSMUSG00000034579","ENSMUSG00000034579","phospholipase A2, group III [Source:MGI Symbol;Acc:MGI:2444945]","Pla2g3","11","protein_coding",-0.257977178125387,2.47360391343165,-3.32394141723728,0.00141463839110429,0.0351852752342825,-1.17401823889446
"ENSMUSG00000025270","ENSMUSG00000025270","aminolevulinic acid synthase 2, erythroid [Source:MGI Symbol;Acc:MGI:87990]","Alas2","X","protein_coding",-0.526455484158745,1.12036045425363,-3.32434634086174,0.00141516430138888,0.0351852752342825,-1.09965972391932
"ENSMUSG00000035851","ENSMUSG00000035851","YTH domain containing 1 [Source:MGI Symbol;Acc:MGI:2443713]","Ythdc1","5","protein_coding",-0.0847679823175591,6.03777332834248,-3.32376916879502,0.0014153920469776,0.0351852752342825,-1.66695811715989
"ENSMUSG00000015869","ENSMUSG00000015869","phosphoribosyl pyrophosphate synthetase-associated protein 1 [Source:MGI Symbol;Acc:MGI:1915013]","Prpsap1","11","protein_coding",-0.0658632363340974,5.10662151696552,-3.3234526024406,0.00141677813755347,0.0351852752342825,-1.610814180436
"ENSMUSG00000054648","ENSMUSG00000054648","zinc finger protein 869 [Source:MGI Symbol;Acc:MGI:1914119]","Zfp869","8","protein_coding",-0.0669498450430712,4.76531518789016,-3.31817160035613,0.00144009043649106,0.0355293248083385,-1.58978442214192
"ENSMUSG00000023764","ENSMUSG00000023764","Sfi1 homolog, spindle assembly associated (yeast) [Source:MGI Symbol;Acc:MGI:1926137]","Sfi1","11","protein_coding",-0.135406257259783,4.95769077853684,-3.31757427017158,0.00144274989010387,0.0355343036143725,-1.60814798146071
"ENSMUSG00000021311","ENSMUSG00000021311","5-methyltetrahydrofolate-homocysteine methyltransferase [Source:MGI Symbol;Acc:MGI:894292]","Mtr","13","protein_coding",-0.10710727568452,4.6802171551351,-3.31706470137163,0.00144502226345302,0.0355343036143725,-1.55570906905596
"ENSMUSG00000021413","ENSMUSG00000021413","pre-mRNA processing factor 4B [Source:MGI Symbol;Acc:MGI:109584]","Prpf4b","13","protein_coding",-0.0824418999389005,6.79352302736046,-3.31533793595367,0.00145274768849565,0.0356135480059523,-1.69451650825225
"ENSMUSG00000045409","ENSMUSG00000045409","tripartite motif-containing 39 [Source:MGI Symbol;Acc:MGI:1890659]","Trim39","17","protein_coding",-0.101957264929596,5.22615866650294,-3.3137663534724,0.00145981261683548,0.0357226133028552,-1.65341758216552
"ENSMUSG00000001767","ENSMUSG00000001767","crooked neck pre-mRNA splicing factor 1 [Source:MGI Symbol;Acc:MGI:1914127]","Crnkl1","2","protein_coding",-0.0661724506922585,4.37770224069648,-3.31217326137451,0.0014670072394318,0.0357241228078813,-1.53459505599938
"ENSMUSG00000031706","ENSMUSG00000031706","regulatory factor X, 1 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:105982]","Rfx1","8","protein_coding",-0.139435186685321,5.41507142387509,-3.31045991302419,0.00147478219826869,0.0357893627830011,-1.67746722578036
"ENSMUSG00000026812","ENSMUSG00000026812","TSC complex subunit 1 [Source:MGI Symbol;Acc:MGI:1929183]","Tsc1","2","protein_coding",-0.0643715180704616,6.54332529238052,-3.31045350782734,0.00147481133687485,0.0357893627830011,-1.71023667733637
"ENSMUSG00000021223","ENSMUSG00000021223","papilin, proteoglycan-like sulfated glycoprotein [Source:MGI Symbol;Acc:MGI:2386139]","Papln","12","protein_coding",-0.41214609205587,0.336878555139078,-3.30996438104097,0.00147763721641,0.0357893627830011,-1.13392316537231
"ENSMUSG00000035262","ENSMUSG00000035262","anti-Mullerian hormone [Source:MGI Symbol;Acc:MGI:88006]","Amh","10","protein_coding",-0.314314149178214,1.0639908877183,-3.30494208609114,0.00150008578800926,0.0360620623437427,-1.15825136708541
"ENSMUSG00000029524","ENSMUSG00000029524","sirtuin 4 [Source:MGI Symbol;Acc:MGI:1922637]","Sirt4","5","protein_coding",-0.114506785359538,4.48334349310898,-3.30245741824443,0.00151161285109818,0.0362811231433709,-1.59375216242246
"ENSMUSG00000034083","ENSMUSG00000034083","coiled-coil domain containing 174 [Source:MGI Symbol;Acc:MGI:2444652]","Ccdc174","6","protein_coding",-0.0807666371357119,4.24078049916424,-3.30037786932846,0.00152132446920528,0.0363400638311755,-1.56511587869132
"ENSMUSG00000020063","ENSMUSG00000020063","sirtuin 1 [Source:MGI Symbol;Acc:MGI:2135607]","Sirt1","10","protein_coding",-0.129110339127672,3.74342066356905,-3.29973368254801,0.00152434474878,0.0363544124609833,-1.46071989516365
"ENSMUSG00000067367","ENSMUSG00000067367","Ly1 antibody reactive clone [Source:MGI Symbol;Acc:MGI:107470]","Lyar","5","protein_coding",-0.0951333500807405,3.59175444743503,-3.29647374603906,0.00153971570867733,0.0365469644911166,-1.44748798835347
"ENSMUSG00000024299","ENSMUSG00000024299","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 10 [Source:MGI Symbol;Acc:MGI:2449112]","Adamts10","17","protein_coding",-0.212993551803905,5.35190092772142,-3.29554122760403,0.00154781398210048,0.0365891246679484,-1.71993677825325
"ENSMUSG00000058006","ENSMUSG00000058006","midasin AAA ATPase 1 [Source:MGI Symbol;Acc:MGI:1926159]","Mdn1","4","protein_coding",-0.098248224642524,6.53989348195329,-3.29467809517046,0.00154824455525018,0.0365891246679484,-1.75652688200855
"ENSMUSG00000047036","ENSMUSG00000047036","zinc finger protein 445 [Source:MGI Symbol;Acc:MGI:2143340]","Zfp445","9","protein_coding",-0.0887723856220433,7.552829956457,-3.29450492107452,0.00154906942973268,0.0365891246679484,-1.72970911925876
"ENSMUSG00000020527","ENSMUSG00000020527","myosin XIX [Source:MGI Symbol;Acc:MGI:1913446]","Myo19","11","protein_coding",-0.152794402945669,3.72751165667551,-3.29256639348972,0.00155833141099205,0.036698948981435,-1.53735308236095
"ENSMUSG00000089857","ENSMUSG00000089857","zinc finger protein 882 [Source:MGI Symbol;Acc:MGI:3642748]","Zfp882","8","protein_coding",-0.252866122132764,2.56717568478137,-3.2918066011217,0.00156197576766179,0.0367272079954904,-1.26107907538071
"ENSMUSG00000049957","ENSMUSG00000049957","coiled-coil domain containing 137 [Source:MGI Symbol;Acc:MGI:1914541]","Ccdc137","11","protein_coding",-0.0783106823659674,4.57360211805969,-3.28871685034827,0.00157687854417506,0.0369107109087189,-1.63332374317689
"ENSMUSG00000026048","ENSMUSG00000026048","excision repair cross-complementing rodent repair deficiency, complementation group 5 [Source:MGI Symbol;Acc:MGI:103582]","Ercc5","1","protein_coding",-0.0637778917781908,4.58239774966919,-3.28637334534657,0.00158827101716254,0.0369267904127123,-1.65148408250797
"ENSMUSG00000037681","ENSMUSG00000037681","extended synaptotagmin-like protein 3 [Source:MGI Symbol;Acc:MGI:1098699]","Esyt3","9","protein_coding",-0.350522435895602,1.26497626138774,-3.28622943231118,0.00158897313736459,0.0369267904127123,-1.19520086824506
"ENSMUSG00000057265","ENSMUSG00000057265","basal body orientation factor 1 [Source:MGI Symbol;Acc:MGI:1920123]","Bbof1","12","protein_coding",-0.169924745602401,2.76617453994112,-3.28604668902439,0.00158986512246196,0.0369267904127123,-1.33369137190686
"ENSMUSG00000079177","ENSMUSG00000079177","family with sequence similarity 228, member A [Source:MGI Symbol;Acc:MGI:1922105]","Fam228a","12","protein_coding",-0.223758249034204,1.4416724031312,-3.28599339352182,0.00159012535088352,0.0369267904127123,-1.19680036338805
"ENSMUSG00000049357","ENSMUSG00000049357","BRD8 domain containing [Source:MGI Symbol;Acc:MGI:3045347]","Brd8dc","18","protein_coding",-0.389287556703597,-0.616214344027918,-3.28314343455447,0.00160409945603653,0.0371938184057852,-1.38544987009585
"ENSMUSG00000035775","ENSMUSG00000035775","keratin 20 [Source:MGI Symbol;Acc:MGI:1914059]","Krt20","11","protein_coding",-0.245466313570283,1.17826115236779,-3.28000277108611,0.00161963265169534,0.0374384316795731,-1.25733818308848
"ENSMUSG00000038943","ENSMUSG00000038943","protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961]","Prc1","7","protein_coding",-0.213488213241949,1.72495866826193,-3.27826484322537,0.00162828881241098,0.037548292966906,-1.23023119466624
"ENSMUSG00000043410","ENSMUSG00000043410","HFM1, ATP-dependent DNA helicase homolog [Source:MGI Symbol;Acc:MGI:3036246]","Hfm1","5","protein_coding",-0.274484208278725,1.23876457552437,-3.27756204529796,0.00163180159693587,0.037548292966906,-1.22265915667386
"ENSMUSG00000050714","ENSMUSG00000050714","zinc finger and BTB domain containing 26 [Source:MGI Symbol;Acc:MGI:2444402]","Zbtb26","2","protein_coding",-0.124491206291982,2.93183169634419,-3.27754586598518,0.00163188254957668,0.037548292966906,-1.37669947890123
"ENSMUSG00000045282","ENSMUSG00000045282","transmembrane protein 86B [Source:MGI Symbol;Acc:MGI:1915505]","Tmem86b","7","protein_coding",-0.160102320486658,2.9394894494446,-3.27678392781914,0.00163569915893136,0.0375785624815652,-1.35829046500188
"ENSMUSG00000038866","ENSMUSG00000038866","zinc finger, CCHC domain containing 2 [Source:MGI Symbol;Acc:MGI:2444114]","Zcchc2","1","protein_coding",-0.0703659934775107,5.0851932391295,-3.26959832031752,0.00167210740360392,0.0381877958522816,-1.76902110471018
"ENSMUSG00000032688","ENSMUSG00000032688","MALT1 paracaspase [Source:MGI Symbol;Acc:MGI:2445027]","Malt1","18","protein_coding",-0.158389465214413,3.20537140288952,-3.26954429463545,0.00167238400471223,0.0381877958522816,-1.45405810494974
"ENSMUSG00000038759","ENSMUSG00000038759","nucleoporin 205 [Source:MGI Symbol;Acc:MGI:2141625]","Nup205","6","protein_coding",-0.106409441714007,4.99679651442986,-3.26713702728652,0.00168475248031053,0.0382956218103867,-1.75050802674688
"ENSMUSG00000029433","ENSMUSG00000029433","diablo, IAP-binding mitochondrial protein [Source:MGI Symbol;Acc:MGI:1913843]","Diablo","5","protein_coding",-0.161519665544764,2.19133420173629,-3.26566976962232,0.00169233331476763,0.0382975424868895,-1.31291207302622
"ENSMUSG00000032586","ENSMUSG00000032586","TRAF-interacting protein [Source:MGI Symbol;Acc:MGI:1096377]","Traip","9","protein_coding",-0.34149215818067,4.43090131900613,-3.26590263653042,0.0016950326624813,0.0382975424868895,-1.53559268728558
"ENSMUSG00000050567","ENSMUSG00000050567","mastermind like transcriptional coactivator 1 [Source:MGI Symbol;Acc:MGI:1890504]","Maml1","11","protein_coding",-0.0999590214286608,3.91820250652009,-3.26216708543185,0.00171056029485323,0.0384869987675684,-1.59266591671414
"ENSMUSG00000067942","ENSMUSG00000067942","zinc finger protein 160 [Source:MGI Symbol;Acc:MGI:108187]","Zfp160","17","protein_coding",-0.110201083479972,3.92619633459721,-3.26206342618216,0.00171110250760304,0.0384869987675684,-1.60889406124344
"ENSMUSG00000038400","ENSMUSG00000038400","prostate transmembrane protein, androgen induced 1 [Source:MGI Symbol;Acc:MGI:1929600]","Pmepa1","2","protein_coding",-0.146217349915071,5.25696516139791,-3.26100838762027,0.00171728031340119,0.0385682163062076,-1.82163762994089
"ENSMUSG00000025815","ENSMUSG00000025815","dehydrogenase E1 and transketolase domain containing 1 [Source:MGI Symbol;Acc:MGI:2445096]","Dhtkd1","2","protein_coding",-0.1407346574604,3.1880924030858,-3.25993565630613,0.00172226801426816,0.0386017602554351,-1.48909949943481
"ENSMUSG00000059939","ENSMUSG00000059939","RIKEN cDNA 9430015G10 gene [Source:MGI Symbol;Acc:MGI:2444364]","9430015G10Rik","4","protein_coding",-0.113020846897813,4.30176633789174,-3.25962342080218,0.00172391222172359,0.0386017602554351,-1.68823702986637
"ENSMUSG00000026740","ENSMUSG00000026740","DnaJ heat shock protein family (Hsp40) member C1 [Source:MGI Symbol;Acc:MGI:103268]","Dnajc1","2","protein_coding",-0.104403509599628,4.94975324774977,-3.25142424426198,0.00176761979610188,0.0394628342294662,-1.76699459050873
"ENSMUSG00000038342","ENSMUSG00000038342","MLX interacting protein [Source:MGI Symbol;Acc:MGI:2141183]","Mlxip","5","protein_coding",-0.102685676442136,5.46876935977072,-3.25046553178665,0.00177279784051902,0.0395197144715107,-1.84240248338292
"ENSMUSG00000035495","ENSMUSG00000035495","thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 [Source:MGI Symbol;Acc:MGI:3039624]","Tstd2","4","protein_coding",-0.085916786947843,3.37790437395007,-3.24912494655092,0.00178006228040987,0.0396228677972715,-1.53867732117881
"ENSMUSG00000035051","ENSMUSG00000035051","DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 [Source:MGI Symbol;Acc:MGI:2147067]","Dhx57","17","protein_coding",-0.0705267695836547,5.55213171287549,-3.24696487440158,0.00179182622808401,0.0397668967163401,-1.86499521271955
"ENSMUSG00000090290","ENSMUSG00000090290","TAR RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:4936930]","Tarbp1","8","protein_coding",-0.134721047164001,3.70244689310255,-3.24584540201646,0.00179795165275562,0.0398439875850341,-1.59910004618418
"ENSMUSG00000059834","ENSMUSG00000059834","sodium channel and clathrin linker 1 [Source:MGI Symbol;Acc:MGI:1914411]","Sclt1","3","protein_coding",-0.112218683036803,3.22195485469549,-3.24332504728585,0.00181181431658494,0.0400331030980717,-1.55911154596311
"ENSMUSG00000029427","ENSMUSG00000029427","zinc finger, CCHC domain containing 8 [Source:MGI Symbol;Acc:MGI:1917900]","Zcchc8","5","protein_coding",-0.0966002686943126,5.08853583153053,-3.23831259693985,0.00183968290589759,0.0404472173447263,-1.83793848503511
"ENSMUSG00000030726","ENSMUSG00000030726","polymerase (DNA-directed), delta 3, accessory subunit [Source:MGI Symbol;Acc:MGI:1915217]","Pold3","7","protein_coding",-0.110637807904657,4.46911155966054,-3.23729815705496,0.00184537179296861,0.0404558248689486,-1.77548236050554
"ENSMUSG00000053483","ENSMUSG00000053483","ubiquitin specific peptidase 21 [Source:MGI Symbol;Acc:MGI:1353665]","Usp21","1","protein_coding",-0.106403447554489,5.49336414542451,-3.23696591976055,0.00184723853559707,0.0404558248689486,-1.88518970707599
"ENSMUSG00000040865","ENSMUSG00000040865","INO80 complex subunit D [Source:MGI Symbol;Acc:MGI:3027003]","Ino80d","1","protein_coding",-0.0934016155542485,5.44696612553729,-3.23632720859739,0.00185083224288693,0.0404558248689486,-1.88353218137412
"ENSMUSG00000055024","ENSMUSG00000055024","E1A binding protein p300 [Source:MGI Symbol;Acc:MGI:1276116]","Ep300","15","protein_coding",-0.0577533330951656,6.78748368539564,-3.23398849605115,0.00186404707422637,0.04057813506208,-1.92597028003635
"ENSMUSG00000056763","ENSMUSG00000056763","centrosome and spindle pole associated protein 1 [Source:MGI Symbol;Acc:MGI:2681832]","Cspp1","1","protein_coding",-0.115691166721478,4.81229716781636,-3.23361087299282,0.00186618910668201,0.04057813506208,-1.83640304237117
"ENSMUSG00000009470","ENSMUSG00000009470","transportin 1 [Source:MGI Symbol;Acc:MGI:2681523]","Tnpo1","13","protein_coding",-0.0969532397899453,6.14527567763769,-3.23261045393475,0.00187187506241605,0.0406429520416201,-1.92925139554203
"ENSMUSG00000026017","ENSMUSG00000026017","calcium response factor [Source:MGI Symbol;Acc:MGI:2182269]","Carf","1","protein_coding",-0.108148371066319,4.18700557016362,-3.22637143382731,0.00190770338756454,0.0412420768318808,-1.74152066670253
"ENSMUSG00000002459","ENSMUSG00000002459","regulator of G-protein signaling 20 [Source:MGI Symbol;Acc:MGI:1929866]","Rgs20","1","protein_coding",-0.158316661170253,4.27909168918743,-3.22345651312522,0.00192497420267345,0.0415556571769665,-1.82867933082365
"ENSMUSG00000032727","ENSMUSG00000032727","MIER family member 3 [Source:MGI Symbol;Acc:MGI:2442317]","Mier3","13","protein_coding",-0.0922317789607732,4.35166269780997,-3.22004292351552,0.00194470205983372,0.0417416406414309,-1.79554873109305
"ENSMUSG00000055737","ENSMUSG00000055737","growth hormone receptor [Source:MGI Symbol;Acc:MGI:95708]","Ghr","15","protein_coding",-0.174355914661688,2.71547003183091,-3.21738625793256,0.00196043350123246,0.0420192772553748,-1.51166057523421
"ENSMUSG00000061882","ENSMUSG00000061882","coiled-coil domain containing 62 [Source:MGI Symbol;Acc:MGI:2684996]","Ccdc62","5","protein_coding",-0.206305085765594,1.63347350508902,-3.21427893433441,0.00197898490054059,0.0423175915419007,-1.39224629237256
"ENSMUSG00000070601","ENSMUSG00000070601","vomeronasal 2, receptor 84 [Source:MGI Symbol;Acc:MGI:3643367]","Vmn2r84","10","protein_coding",-0.283274548810064,-0.312339772608197,-3.21307924021531,0.00198619127577736,0.042375415954957,-1.38299727698428
"ENSMUSG00000018372","ENSMUSG00000018372","centrosomal protein 95 [Source:MGI Symbol;Acc:MGI:2443502]","Cep95","11","protein_coding",-0.133639753502386,3.41757454668967,-3.21066574496398,0.00200076335587505,0.0423998158279587,-1.64654460293466
"ENSMUSG00000036097","ENSMUSG00000036097","SMC5-SMC6 complex localization factor 2 [Source:MGI Symbol;Acc:MGI:1924968]","Slf2","19","protein_coding",-0.128709387558141,5.74047369929798,-3.20993064181204,0.00200522159734574,0.0424344429579152,-1.97914265433433
"ENSMUSG00000023191","ENSMUSG00000023191","prolyl 3-hydroxylase 3 [Source:MGI Symbol;Acc:MGI:1315208]","P3h3","6","protein_coding",-0.129762717847647,5.03945185321742,-3.20669046361046,0.00202498378534952,0.0427923788676182,-1.91433038370019
"ENSMUSG00000028952","ENSMUSG00000028952","zinc finger and BTB domain containing 48 [Source:MGI Symbol;Acc:MGI:2140248]","Zbtb48","4","protein_coding",-0.12370871221253,3.70081566976611,-3.20587239709243,0.00203000204221167,0.0428381751183011,-1.72108426146603
"ENSMUSG00000047603","ENSMUSG00000047603","zinc finger protein 235 [Source:MGI Symbol;Acc:MGI:1929117]","Zfp235","7","protein_coding",-0.0756442019933159,4.29275923611554,-3.20272092761551,0.00204944320738131,0.0430031038896133,-1.83399050926998
"ENSMUSG00000033487","ENSMUSG00000033487","fibronectin type III domain containing 3A [Source:MGI Symbol;Acc:MGI:1196463]","Fndc3a","14","protein_coding",-0.107002765563275,5.71332881278058,-3.20195552364231,0.00205419118656417,0.0430031038896133,-2.00241913056983
"ENSMUSG00000028047","ENSMUSG00000028047","thrombospondin 3 [Source:MGI Symbol;Acc:MGI:98739]","Thbs3","3","protein_coding",-0.219717629533621,4.76672751921654,-3.20008281007452,0.00206905667254975,0.0432184498015855,-1.81806201858534
"ENSMUSG00000055150","ENSMUSG00000055150","zinc finger protein 78 [Source:MGI Symbol;Acc:MGI:107783]","Zfp78","7","protein_coding",-0.174519326269265,1.67820314231688,-3.19925368345113,0.00207103386736383,0.0432184498015855,-1.42562754743837
"ENSMUSG00000002910","ENSMUSG00000002910","arrestin domain containing 2 [Source:MGI Symbol;Acc:MGI:1918057]","Arrdc2","8","protein_coding",-0.282387072483045,2.1773281414292,-3.19676258292183,0.0020866774075555,0.0434641759903845,-1.49164583135287
"ENSMUSG00000019737","ENSMUSG00000019737","spectrin repeat containing, nuclear envelope family member 4 [Source:MGI Symbol;Acc:MGI:2141950]","Syne4","7","protein_coding",-0.238419050842711,2.27343436928937,-3.1964243093979,0.00208881020464314,0.0434641759903845,-1.51077844775343
"ENSMUSG00000024764","ENSMUSG00000024764","N(alpha)-acetyltransferase 40, NatD catalytic subunit [Source:MGI Symbol;Acc:MGI:1918249]","Naa40","19","protein_coding",-0.109159485569923,5.42347376248166,-3.19390363307233,0.00210476736416967,0.0436194891677922,-2.00377565649992
"ENSMUSG00000043505","ENSMUSG00000043505","GTPase, IMAP family member 5 [Source:MGI Symbol;Acc:MGI:2442232]","Gimap5","6","protein_coding",-0.394025277273518,-0.973171112261888,-3.19276860955489,0.00211198986159824,0.0437047188146871,-1.6560496621944
"ENSMUSG00000032913","ENSMUSG00000032913","leucine-rich repeats and immunoglobulin-like domains 2 [Source:MGI Symbol;Acc:MGI:2443718]","Lrig2","3","protein_coding",-0.0762657971597616,5.17722505383742,-3.1920283327096,0.00211671296789183,0.0437047188146871,-1.97737933520635
